step_time,reward,total_stopped,total_wait_time
5.0,,0,0.0
10.0,0.0,0,0.0
15.0,0.0,0,0.0
20.0,-0.11,6,17.0
25.0,-0.4,13,60.0
30.0,-0.4,7,64.0
35.0,-0.35,10,105.0
40.0,-0.35,14,80.0
45.0,-0.20000000000000007,13,113.0
50.0,-0.20000000000000007,9,147.0
55.0,-0.5,22,214.0
60.0,-0.5,23,321.0
65.0,-1.65,24,406.0
70.0,-1.79,27,527.0
75.0,-1.79,25,570.0
80.0,-1.38,24,683.0
85.0,-1.13,31,803.0
90.0,-1.4299999999999997,37,964.0
95.0,-1.92,44,1174.0
100.0,-1.92,45,1279.0
105.0,-1.83,37,1383.0
110.0,-1.83,34,1299.0
115.0,-0.6100000000000012,29,1223.0
120.0,0.8200000000000003,26,1194.0
125.0,0.8200000000000003,23,1278.0
130.0,-0.29999999999999893,34,1428.0
135.0,-1.5,34,1486.0
140.0,-0.02000000000000135,36,1466.0
145.0,-0.02000000000000135,42,1471.0
150.0,-1.0899999999999999,33,1602.0
155.0,-1.0899999999999999,36,1763.0
160.0,-2.969999999999999,43,1953.0
165.0,-2.0199999999999996,52,2061.0
170.0,-2.0199999999999996,60,2227.0
175.0,-1.4200000000000017,59,2221.0
180.0,-0.9800000000000004,48,2197.0
185.0,-0.9800000000000004,34,2317.0
190.0,-0.39000000000000057,36,2479.0
195.0,-3.09,38,2663.0
200.0,-3.09,38,2745.0
205.0,-2.3599999999999994,48,2952.0
210.0,-2.3599999999999994,53,3094.0
215.0,-2.3999999999999986,43,3157.0
220.0,-0.620000000000001,41,2992.0
225.0,-0.620000000000001,36,3171.0
230.0,-0.4299999999999997,37,3329.0
235.0,-0.4299999999999997,34,3325.0
240.0,-1.1799999999999997,31,3324.0
245.0,0.00999999999999801,30,3167.0
250.0,5.470000000000002,34,2811.0
255.0,5.470000000000002,32,2892.0
260.0,-2.09,39,3061.0
265.0,-2.09,30,2885.0
270.0,2.849999999999998,33,2737.0
275.0,2.849999999999998,33,2888.0
280.0,-2.2099999999999973,35,2961.0
285.0,-2.2099999999999973,33,3102.0
290.0,-1.8000000000000007,43,3167.0
295.0,1.4699999999999989,44,2999.0
300.0,1.4699999999999989,37,3065.0
305.0,-1.1499999999999986,32,3134.0
310.0,-1.1499999999999986,26,3021.0
315.0,-0.010000000000001563,33,3159.0
320.0,-1.4299999999999997,32,3184.0
325.0,-1.4299999999999997,30,2944.0
330.0,3.6999999999999993,31,2607.0
335.0,3.1900000000000013,29,2474.0
340.0,3.1900000000000013,31,2566.0
345.0,-0.41000000000000014,41,2709.0
350.0,-3.280000000000001,57,2950.0
355.0,-2.919999999999998,65,3251.0
360.0,-3.3900000000000006,73,3597.0
365.0,-3.3900000000000006,70,3687.0
370.0,-1.0200000000000031,60,3596.0
375.0,0.04000000000000625,52,3524.0
380.0,1.3699999999999974,50,3588.0
385.0,1.3699999999999974,34,3404.0
390.0,0.28000000000000114,32,3532.0
395.0,0.28000000000000114,34,3392.0
400.0,3.349999999999998,31,3212.0
405.0,3.349999999999998,36,3352.0
410.0,-2.2900000000000027,42,3379.0
415.0,-2.019999999999996,49,3601.0
420.0,-2.4299999999999997,50,3847.0
425.0,-2.4299999999999997,51,3900.0
430.0,-0.5799999999999983,46,3767.0
435.0,2.0899999999999963,48,3660.0
440.0,2.0899999999999963,35,3490.0
445.0,0.8699999999999974,33,3658.0
450.0,-1.6999999999999957,40,3845.0
455.0,-2.030000000000001,44,3884.0
460.0,-2.030000000000001,40,3622.0
465.0,4.25,40,3331.0
470.0,2.460000000000001,39,3021.0
475.0,3.9499999999999993,27,2943.0
480.0,3.9499999999999993,35,3050.0
485.0,-1.8399999999999999,47,3226.0
490.0,-3.8800000000000026,60,3498.0
495.0,-3.8800000000000026,55,3546.0
500.0,-2.509999999999998,57,3797.0
505.0,-2.509999999999998,55,3841.0
510.0,-0.39000000000000057,43,3846.0
515.0,-0.39000000000000057,34,3558.0
520.0,1.3500000000000014,30,3493.0
525.0,1.3500000000000014,29,3633.0
530.0,-0.3999999999999986,31,3771.0
535.0,-2.6200000000000045,37,3931.0
540.0,-2.6200000000000045,44,3687.0
545.0,2.5400000000000063,47,3736.0
550.0,2.5400000000000063,43,3704.0
555.0,-1.480000000000004,38,3879.0
560.0,-1.480000000000004,44,4077.0
565.0,-3.3200000000000003,44,4096.0
570.0,-3.3200000000000003,41,4275.0
575.0,-1.5399999999999991,53,4503.0
580.0,-2.280000000000001,59,4563.0
585.0,-0.5700000000000003,47,4405.0
590.0,2.6000000000000014,44,4344.0
595.0,2.6000000000000014,43,3893.0
600.0,6.079999999999998,36,3766.0
605.0,6.079999999999998,33,3828.0
610.0,-0.8999999999999986,30,3538.0
615.0,-0.8999999999999986,26,3640.0
620.0,1.1700000000000017,27,3724.0
625.0,1.1700000000000017,26,3477.0
630.0,1.8799999999999955,26,3338.0
635.0,0.29000000000000625,33,3481.0
640.0,0.29000000000000625,31,3392.0
645.0,1.5599999999999952,34,3355.0
650.0,1.5599999999999952,29,3205.0
655.0,0.2600000000000051,34,3325.0
660.0,0.2600000000000051,28,3188.0
665.0,1.4799999999999969,24,2918.0
670.0,1.4799999999999969,30,3019.0
675.0,0.9899999999999984,29,2753.0
680.0,4.100000000000001,19,2628.0
685.0,4.100000000000001,17,2674.0
690.0,0.17999999999999972,17,2625.0
