step_time,reward,total_stopped,total_wait_time
5.0,,0,0.0
10.0,0.0,0,0.0
15.0,0.0,0,0.0
20.0,-0.16,7,23.0
25.0,-0.16,6,29.0
30.0,-0.16,8,48.0
35.0,-0.16,5,43.0
40.0,-0.2,11,45.0
45.0,-0.2,8,71.0
50.0,-0.27,12,95.0
55.0,-0.27,18,123.0
60.0,-0.43999999999999995,12,146.0
65.0,-0.3700000000000001,9,169.0
70.0,-0.3700000000000001,12,179.0
75.0,-0.3699999999999999,18,231.0
80.0,-0.3699999999999999,17,251.0
85.0,-0.8600000000000001,20,308.0
90.0,-0.8600000000000001,18,328.0
95.0,-0.6400000000000001,22,356.0
100.0,-0.6400000000000001,21,434.0
105.0,-0.8699999999999997,20,475.0
110.0,-0.7000000000000002,18,522.0
115.0,-0.7000000000000002,20,524.0
120.0,-0.8600000000000003,28,645.0
125.0,-0.8600000000000003,26,647.0
130.0,-0.15999999999999925,22,670.0
135.0,-0.15999999999999925,19,707.0
140.0,-1.2000000000000002,18,729.0
145.0,-1.2000000000000002,23,767.0
150.0,-0.41000000000000014,20,710.0
155.0,0.6100000000000003,16,722.0
160.0,0.6100000000000003,15,665.0
165.0,0.7199999999999998,18,668.0
170.0,0.7199999999999998,16,600.0
175.0,0.5999999999999996,21,610.0
180.0,0.5999999999999996,21,635.0
185.0,-0.8599999999999994,26,693.0
190.0,-0.8599999999999994,29,791.0
195.0,-1.3100000000000005,25,775.0
200.0,-0.009999999999999787,30,822.0
205.0,-0.009999999999999787,37,842.0
210.0,-0.9700000000000006,38,964.0
215.0,-0.9700000000000006,34,1106.0
220.0,-1.7400000000000002,30,1086.0
225.0,-1.7400000000000002,29,1131.0
230.0,-0.48999999999999844,25,1107.0
235.0,-0.48999999999999844,21,1096.0
240.0,0.15999999999999837,21,1040.0
245.0,0.7100000000000009,22,1047.0
250.0,0.7100000000000009,16,1025.0
255.0,-0.27999999999999936,28,1102.0
260.0,-0.27999999999999936,19,1044.0
265.0,0.2400000000000002,19,1027.0
270.0,0.2400000000000002,22,1011.0
275.0,-0.08000000000000007,25,965.0
280.0,1.0899999999999999,27,959.0
285.0,1.0899999999999999,25,957.0
290.0,-0.2900000000000009,26,925.0
295.0,0.030000000000001137,31,983.0
300.0,0.030000000000001137,20,944.0
305.0,-0.15000000000000036,25,1016.0
310.0,-0.15000000000000036,24,980.0
315.0,0.11999999999999922,25,949.0
320.0,0.11999999999999922,19,965.0
325.0,-0.27999999999999936,29,1008.0
330.0,-0.27999999999999936,24,1016.0
335.0,-0.3100000000000005,26,981.0
340.0,0.1999999999999993,19,1015.0
345.0,0.1999999999999993,18,915.0
350.0,1.040000000000001,22,937.0
355.0,1.040000000000001,23,903.0
360.0,-0.1899999999999995,30,917.0
365.0,-0.1899999999999995,26,990.0
370.0,-0.47000000000000064,21,943.0
375.0,-0.47000000000000064,19,938.0
380.0,0.1999999999999993,26,945.0
385.0,-0.33999999999999986,28,1000.0
390.0,-0.33999999999999986,30,982.0
395.0,-0.2699999999999996,31,1054.0
400.0,-0.2699999999999996,20,939.0
405.0,0.8000000000000007,27,928.0
410.0,0.8000000000000007,23,967.0
415.0,-0.3800000000000008,32,1002.0
420.0,-0.3800000000000008,29,1019.0
425.0,-0.6199999999999992,19,1012.0
430.0,0.02999999999999936,26,1040.0
435.0,0.02999999999999936,26,1027.0
440.0,-0.5199999999999996,30,1123.0
445.0,-0.5199999999999996,26,1136.0
450.0,-0.7100000000000009,27,1050.0
455.0,-0.7100000000000009,22,1020.0
460.0,1.0099999999999998,24,1067.0
465.0,1.0099999999999998,24,1095.0
470.0,-0.5699999999999985,34,1128.0
475.0,-1.08,30,1233.0
480.0,-1.08,26,1210.0
485.0,-0.040000000000000924,26,1260.0
490.0,-0.040000000000000924,22,1240.0
495.0,-0.2400000000000002,35,1252.0
500.0,-0.2400000000000002,32,1310.0
505.0,-1.0899999999999999,35,1266.0
510.0,-1.0899999999999999,23,1241.0
515.0,0.9900000000000002,21,1303.0
520.0,-0.2699999999999996,30,1298.0
525.0,-0.2699999999999996,33,1342.0
530.0,-1.17,33,1450.0
535.0,-1.17,24,1392.0
540.0,0.25,22,1363.0
545.0,0.25,24,1423.0
550.0,-0.9199999999999999,35,1507.0
555.0,-0.9199999999999999,35,1549.0
560.0,-0.9700000000000006,30,1407.0
565.0,1.040000000000001,25,1470.0
570.0,1.040000000000001,22,1458.0
575.0,-0.620000000000001,34,1573.0
580.0,-0.620000000000001,37,1620.0
585.0,-1.3200000000000003,32,1514.0
590.0,-1.3200000000000003,34,1464.0
595.0,2.9700000000000006,41,1414.0
600.0,2.9700000000000006,45,1436.0
605.0,-0.9399999999999995,55,1613.0
610.0,-3.030000000000001,56,1795.0
615.0,-3.030000000000001,42,1862.0
620.0,-1.5599999999999987,34,1962.0
625.0,-1.5599999999999987,17,1779.0
630.0,1.6999999999999993,19,1705.0
635.0,1.6999999999999993,20,1480.0
640.0,2.2200000000000006,26,1539.0
645.0,2.2200000000000006,37,1499.0
650.0,0.03999999999999915,37,1466.0
655.0,0.13000000000000078,32,1518.0
660.0,0.13000000000000078,33,1531.0
665.0,-0.75,43,1645.0
670.0,-0.75,38,1641.0
675.0,-0.7600000000000016,39,1693.0
680.0,-0.7600000000000016,35,1680.0
685.0,-0.8299999999999983,39,1746.0
690.0,-0.8299999999999983,39,1698.0
