step_time,reward,total_stopped,total_wait_time
5.0,,0,0.0
10.0,0.0,0,0.0
15.0,0.0,0,0.0
20.0,0.0,6,15.0
25.0,-0.15,10,28.0
30.0,-0.23,6,44.0
35.0,-0.23,4,42.0
40.0,-0.19999999999999996,13,75.0
45.0,-0.19999999999999996,4,61.0
50.0,0.08999999999999997,7,54.0
55.0,-0.13,17,98.0
60.0,-0.13,12,123.0
65.0,-0.7100000000000001,10,153.0
70.0,-0.7100000000000001,12,173.0
75.0,-0.3999999999999999,16,186.0
80.0,-0.29000000000000004,6,208.0
85.0,-0.29000000000000004,10,144.0
90.0,0.72,15,158.0
95.0,0.72,13,180.0
100.0,-0.6199999999999999,16,218.0
105.0,-0.6199999999999999,17,245.0
110.0,-0.7200000000000002,23,319.0
115.0,-0.7200000000000002,15,338.0
120.0,-0.7399999999999998,17,336.0
125.0,-0.3500000000000001,16,389.0
130.0,-0.3500000000000001,11,334.0
135.0,0.5499999999999998,19,356.0
140.0,0.5499999999999998,13,363.0
145.0,-0.6099999999999999,26,373.0
150.0,-0.6099999999999999,17,380.0
155.0,-0.18999999999999995,11,405.0
160.0,-0.18999999999999995,16,401.0
165.0,-0.029999999999999805,20,461.0
170.0,-0.9500000000000002,25,521.0
175.0,-0.9500000000000002,22,476.0
180.0,0.16000000000000014,29,535.0
185.0,0.16000000000000014,31,603.0
190.0,-1.5300000000000002,26,661.0
195.0,-1.5300000000000002,24,692.0
200.0,-0.8399999999999999,32,799.0
205.0,-0.8399999999999999,33,826.0
210.0,-1.0899999999999999,30,862.0
215.0,-0.9800000000000004,21,945.0
220.0,-0.9800000000000004,18,873.0
225.0,0.6699999999999999,23,903.0
230.0,0.6699999999999999,15,860.0
235.0,-0.28999999999999915,30,876.0
240.0,-0.28999999999999915,23,927.0
245.0,-0.47000000000000064,23,935.0
250.0,-0.47000000000000064,23,951.0
255.0,-0.17999999999999972,23,1020.0
260.0,-0.8900000000000006,24,1064.0
265.0,-0.8900000000000006,25,997.0
270.0,0.5700000000000003,30,1039.0
275.0,0.5700000000000003,27,1022.0
280.0,-0.7300000000000004,32,1045.0
285.0,-0.7300000000000004,24,1126.0
290.0,-0.7699999999999996,29,1155.0
295.0,-0.7699999999999996,28,1177.0
300.0,-0.4399999999999995,29,1270.0
305.0,-1.3499999999999996,33,1315.0
310.0,-0.9300000000000015,36,1441.0
315.0,-0.9300000000000015,30,1382.0
320.0,0.370000000000001,33,1341.0
325.0,-0.009999999999999787,48,1379.0
330.0,-0.25,47,1431.0
335.0,-0.9800000000000004,46,1552.0
340.0,-1.6500000000000004,54,1737.0
345.0,-2.1499999999999986,58,1972.0
350.0,-2.4800000000000004,62,2232.0
355.0,-2.4800000000000004,57,2327.0
360.0,-2.3500000000000014,54,2443.0
365.0,-1.1799999999999997,51,2482.0
370.0,-0.379999999999999,45,2514.0
375.0,-0.28000000000000114,53,2626.0
380.0,-1.3200000000000003,58,2613.0
385.0,-1.3200000000000003,49,2804.0
390.0,-1.8000000000000007,51,2965.0
395.0,-1.3999999999999986,59,3125.0
400.0,-1.75,63,3315.0
405.0,-2.09,55,3487.0
410.0,-2.09,56,3583.0
415.0,-2.0799999999999983,55,3556.0
420.0,-1.0200000000000031,43,3726.0
425.0,-1.0200000000000031,44,3648.0
430.0,1.0300000000000011,46,3673.0
435.0,1.0300000000000011,39,3445.0
440.0,1.1400000000000006,49,3499.0
445.0,1.1400000000000006,43,3540.0
450.0,0.4200000000000017,51,3246.0
455.0,0.4200000000000017,41,3327.0
460.0,0.9899999999999949,51,3432.0
465.0,-1.0499999999999972,59,3568.0
470.0,-1.3599999999999994,62,3722.0
475.0,-1.9500000000000028,65,3828.0
480.0,-1.2299999999999969,65,3863.0
485.0,-0.8500000000000014,66,3977.0
490.0,-1.6899999999999977,69,4208.0
495.0,-1.6899999999999977,69,4378.0
500.0,-3.530000000000001,64,4551.0
505.0,-1.8999999999999986,75,4756.0
510.0,-1.740000000000002,73,5000.0
515.0,-1.740000000000002,59,4780.0
520.0,3.8999999999999986,57,4567.0
525.0,3.8999999999999986,47,4640.0
530.0,-2.1700000000000017,42,4696.0
535.0,-0.529999999999994,49,4797.0
540.0,-0.5399999999999991,60,4973.0
545.0,-2.450000000000003,68,5026.0
550.0,-2.450000000000003,74,4958.0
555.0,0.7800000000000011,73,4742.0
560.0,0.5499999999999972,69,4914.0
565.0,-0.7299999999999969,71,4992.0
570.0,-1.0300000000000011,68,5104.0
575.0,-1.0300000000000011,55,4881.0
580.0,4.560000000000002,52,4724.0
585.0,4.560000000000002,41,4765.0
590.0,-1.3800000000000026,38,4799.0
595.0,-0.6300000000000026,50,4861.0
600.0,-1.009999999999998,61,4846.0
605.0,-1.009999999999998,66,4909.0
610.0,1.5700000000000003,68,4623.0
615.0,1.5700000000000003,72,4700.0
620.0,0.6799999999999997,74,4823.0
625.0,-1.2299999999999969,72,4960.0
630.0,-1.3700000000000045,62,5151.0
635.0,3.8000000000000043,60,4638.0
640.0,3.8000000000000043,51,4717.0
645.0,-1.7800000000000011,41,4752.0
650.0,-0.38000000000000256,49,4820.0
655.0,-0.6799999999999997,61,4976.0
660.0,-0.6799999999999997,66,4760.0
665.0,2.049999999999997,73,4470.0
670.0,2.049999999999997,69,4537.0
675.0,0.5600000000000023,70,4683.0
680.0,-1.519999999999996,74,4882.0
