step_time,reward,total_stopped,total_wait_time
5.0,,0,0.0
10.0,0.0,0,0.0
15.0,0.0,0,0.0
20.0,0.0,2,6.0
25.0,-0.24,10,30.0
30.0,-0.24,4,32.0
35.0,-0.27,10,71.0
40.0,-0.27,9,76.0
45.0,-0.22999999999999998,7,47.0
50.0,-0.22999999999999998,5,43.0
55.0,0.24,15,71.0
60.0,0.24,12,88.0
65.0,-0.38,12,104.0
70.0,-0.29999999999999993,8,126.0
75.0,-0.29999999999999993,11,143.0
80.0,-0.3600000000000001,13,179.0
85.0,-0.3600000000000001,16,184.0
90.0,-0.54,19,227.0
95.0,-0.54,14,253.0
100.0,-0.56,12,229.0
105.0,-0.56,13,212.0
110.0,0.52,16,254.0
115.0,-0.4299999999999997,17,270.0
120.0,-0.4299999999999997,16,295.0
125.0,-0.52,22,310.0
130.0,-0.4500000000000002,27,405.0
135.0,-0.4500000000000002,21,417.0
140.0,-0.8999999999999999,21,466.0
145.0,-0.8999999999999999,25,517.0
150.0,-0.5300000000000002,12,456.0
155.0,-0.5300000000000002,13,434.0
160.0,0.6100000000000003,16,399.0
165.0,0.33999999999999986,18,418.0
170.0,0.33999999999999986,23,427.0
175.0,-0.5599999999999996,30,513.0
180.0,-0.5599999999999996,26,515.0
185.0,-0.6300000000000008,24,562.0
190.0,-0.6300000000000008,25,617.0
195.0,-1.2199999999999998,28,645.0
200.0,-0.17999999999999972,29,720.0
205.0,-0.17999999999999972,32,762.0
210.0,-1.0300000000000002,29,801.0
215.0,-0.71,21,854.0
220.0,-0.71,20,811.0
225.0,0.15000000000000036,19,857.0
230.0,0.15000000000000036,14,806.0
235.0,-0.08999999999999986,27,833.0
240.0,-0.08999999999999986,24,878.0
245.0,-0.040000000000000924,19,826.0
250.0,-0.040000000000000924,19,846.0
255.0,-0.15000000000000036,27,858.0
260.0,-0.11999999999999922,29,865.0
265.0,-0.8200000000000003,31,970.0
270.0,-0.8200000000000003,33,991.0
275.0,-0.7599999999999998,31,1081.0
280.0,-0.7599999999999998,15,993.0
285.0,0.39000000000000057,24,1007.0
290.0,-0.5500000000000007,31,1016.0
295.0,-0.5500000000000007,34,1086.0
300.0,-0.15000000000000036,33,1066.0
305.0,-0.15000000000000036,34,1175.0
310.0,-1.2799999999999994,32,1271.0
315.0,-0.009999999999999787,31,1206.0
320.0,-0.009999999999999787,31,1235.0
325.0,-0.6300000000000008,32,1294.0
330.0,-0.6300000000000008,22,1217.0
335.0,0.2900000000000009,25,1213.0
340.0,0.2900000000000009,23,1126.0
345.0,0.5999999999999996,29,1145.0
350.0,0.5999999999999996,37,1175.0
355.0,-0.25,36,1274.0
360.0,-0.7699999999999996,38,1289.0
365.0,-0.7699999999999996,34,1305.0
370.0,-0.5700000000000003,31,1368.0
375.0,-0.5700000000000003,18,1370.0
380.0,-0.2699999999999996,26,1346.0
385.0,-0.0600000000000005,35,1339.0
390.0,-0.0600000000000005,30,1306.0
395.0,0.09999999999999964,35,1364.0
400.0,0.09999999999999964,43,1426.0
405.0,-0.9399999999999995,33,1491.0
410.0,-0.5,34,1510.0
415.0,-0.5,36,1489.0
420.0,-0.009999999999999787,29,1534.0
425.0,-0.009999999999999787,17,1448.0
430.0,0.6199999999999992,20,1359.0
435.0,0.6199999999999992,22,1351.0
440.0,0.7900000000000009,29,1365.0
445.0,0.7900000000000009,30,1355.0
450.0,-0.19000000000000128,34,1379.0
455.0,0.5200000000000014,38,1340.0
460.0,0.5200000000000014,34,1456.0
465.0,-1.6900000000000013,37,1505.0
470.0,-0.41999999999999993,35,1567.0
475.0,-0.41999999999999993,29,1497.0
480.0,0.41999999999999993,27,1492.0
485.0,0.41999999999999993,32,1406.0
490.0,0.40000000000000036,25,1421.0
495.0,0.40000000000000036,19,1397.0
500.0,0.34999999999999964,24,1391.0
505.0,0.23000000000000043,28,1398.0
510.0,0.23000000000000043,25,1337.0
515.0,0.7400000000000002,23,1345.0
520.0,0.7400000000000002,20,1296.0
525.0,-0.08000000000000007,31,1315.0
530.0,-0.3000000000000007,34,1314.0
535.0,-0.3000000000000007,31,1268.0
540.0,0.39000000000000057,39,1322.0
545.0,0.39000000000000057,39,1403.0
550.0,-1.0399999999999991,32,1430.0
555.0,0.22999999999999865,35,1414.0
560.0,0.22999999999999865,32,1399.0
565.0,0.05000000000000071,32,1436.0
570.0,0.05000000000000071,16,1366.0
575.0,0.3000000000000007,23,1340.0
580.0,-0.120000000000001,35,1317.0
585.0,-0.120000000000001,29,1290.0
590.0,0.39000000000000057,40,1373.0
595.0,-0.9600000000000009,48,1482.0
600.0,-0.9600000000000009,40,1584.0
605.0,-1.6999999999999993,47,1655.0
610.0,-0.23000000000000043,47,1654.0
615.0,-0.16999999999999815,42,1582.0
620.0,0.0,41,1623.0
625.0,0.0,36,1669.0
630.0,-0.860000000000003,44,1721.0
635.0,-0.7699999999999996,46,1810.0
640.0,-0.35999999999999943,45,1911.0
645.0,-0.35999999999999943,39,1901.0
650.0,-0.6400000000000006,43,1920.0
655.0,-0.35999999999999943,44,1906.0
660.0,-0.14999999999999858,43,1971.0
665.0,-0.14999999999999858,44,2079.0
670.0,-1.8500000000000014,53,2140.0
675.0,-0.6799999999999997,52,2248.0
680.0,-0.33999999999999986,48,2333.0
685.0,-0.33999999999999986,51,2424.0
690.0,-1.9899999999999984,48,2569.0
